match_id,competition_name,season,date,time,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,venue,referee,goal_difference,total_goals,total_cards,home_shot_accuracy,away_shot_accuracy,result
1547,La Liga,2022-23,2022-10-22,13:00:00,86,87,5.0,1.0,28.0,3.0,11.0,0.0,13.0,12.0,10.0,1.0,1.0,4.0,1.0,2.0,,,4.0,6.0,8.0,39.285714285714285,0.0,H
1548,La Liga,2022-23,2022-10-22,15:15:00,83,88,1.0,0.0,9.0,20.0,2.0,2.0,19.0,14.0,4.0,10.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,22.22222222222222,10.0,H
1549,La Liga,2022-23,2022-10-22,17:30:00,89,94,1.0,2.0,13.0,10.0,3.0,5.0,14.0,19.0,5.0,3.0,3.0,5.0,0.0,0.0,,,-1.0,3.0,8.0,23.076923076923077,50.0,A
1550,La Liga,2022-23,2022-10-22,20:00:00,92,80,3.0,1.0,18.0,9.0,6.0,2.0,9.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,,,2.0,4.0,5.0,33.33333333333333,22.22222222222222,H
1551,La Liga,2022-23,2022-10-23,13:00:00,82,98,2.0,2.0,13.0,9.0,5.0,4.0,13.0,10.0,5.0,3.0,2.0,3.0,0.0,0.0,,,0.0,4.0,5.0,38.46153846153847,44.44444444444444,D
1552,La Liga,2022-23,2022-10-23,15:15:00,97,96,1.0,2.0,17.0,9.0,4.0,3.0,10.0,17.0,7.0,4.0,2.0,3.0,0.0,0.0,,,-1.0,3.0,5.0,23.52941176470588,33.33333333333333,A
1553,La Liga,2022-23,2022-10-23,17:30:00,90,79,1.0,1.0,7.0,9.0,1.0,2.0,11.0,11.0,3.0,5.0,2.0,3.0,0.0,0.0,,,0.0,2.0,5.0,14.285714285714285,22.22222222222222,D
1554,La Liga,2022-23,2022-10-23,17:30:00,84,91,2.0,1.0,11.0,15.0,5.0,4.0,7.0,8.0,10.0,4.0,4.0,1.0,1.0,0.0,,,1.0,3.0,6.0,45.45454545454545,26.666666666666668,H
1555,La Liga,2022-23,2022-10-23,20:00:00,85,93,4.0,0.0,10.0,5.0,7.0,3.0,7.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,,,4.0,4.0,4.0,70.0,60.0,H
1556,La Liga,2022-23,2022-10-24,20:00:00,81,95,1.0,1.0,17.0,4.0,5.0,1.0,10.0,13.0,10.0,0.0,1.0,1.0,0.0,0.0,,,0.0,2.0,2.0,29.411764705882355,25.0,D
1557,La Liga,2022-23,2022-10-28,20:00:00,94,82,1.0,1.0,12.0,7.0,5.0,2.0,15.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,,,0.0,2.0,5.0,41.66666666666667,28.57142857142857,D
1558,La Liga,2022-23,2022-10-29,13:00:00,91,81,3.0,1.0,19.0,8.0,5.0,3.0,10.0,7.0,6.0,4.0,4.0,0.0,0.0,1.0,,,2.0,4.0,5.0,26.31578947368421,37.5,H
1559,La Liga,2022-23,2022-10-29,15:15:00,87,96,3.0,2.0,10.0,15.0,7.0,7.0,15.0,12.0,5.0,3.0,2.0,4.0,0.0,0.0,,,1.0,5.0,6.0,70.0,46.666666666666664,H
1560,La Liga,2022-23,2022-10-29,17:30:00,80,86,0.0,1.0,10.0,15.0,4.0,5.0,9.0,20.0,6.0,6.0,6.0,1.0,0.0,0.0,,,-1.0,1.0,7.0,40.0,33.33333333333333,A
1561,La Liga,2022-23,2022-10-29,20:00:00,89,85,0.0,1.0,3.0,13.0,2.0,2.0,13.0,7.0,3.0,10.0,4.0,5.0,0.0,0.0,,,-1.0,1.0,9.0,66.66666666666666,15.384615384615385,A
1562,La Liga,2022-23,2022-10-30,13:00:00,79,83,2.0,0.0,20.0,7.0,10.0,2.0,14.0,16.0,1.0,8.0,1.0,3.0,0.0,0.0,,,2.0,2.0,4.0,50.0,28.57142857142857,H
1563,La Liga,2022-23,2022-10-30,15:15:00,92,90,1.0,1.0,19.0,8.0,6.0,2.0,16.0,8.0,7.0,1.0,3.0,3.0,1.0,0.0,,,0.0,2.0,7.0,31.57894736842105,25.0,D
1564,La Liga,2022-23,2022-10-30,17:30:00,93,84,1.0,0.0,19.0,6.0,7.0,3.0,12.0,10.0,6.0,2.0,2.0,1.0,0.0,0.0,,,1.0,1.0,3.0,36.84210526315789,50.0,H
1565,La Liga,2022-23,2022-10-30,20:00:00,88,97,0.0,2.0,14.0,10.0,7.0,4.0,22.0,16.0,5.0,3.0,4.0,4.0,0.0,0.0,,,-2.0,2.0,8.0,50.0,40.0,A
1566,La Liga,2022-23,2022-10-31,20:00:00,98,95,0.0,1.0,12.0,8.0,5.0,3.0,12.0,11.0,6.0,2.0,0.0,3.0,0.0,1.0,,,-1.0,1.0,4.0,41.66666666666667,37.5,A
1567,La Liga,2022-23,2022-11-04,20:00:00,90,93,2.0,1.0,19.0,11.0,10.0,7.0,11.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,,,1.0,3.0,2.0,52.63157894736842,63.63636363636363,H
1568,La Liga,2022-23,2022-11-05,13:00:00,95,87,0.0,0.0,13.0,15.0,2.0,4.0,15.0,16.0,5.0,5.0,5.0,2.0,2.0,1.0,,,0.0,0.0,10.0,15.384615384615385,26.666666666666668,D
1569,La Liga,2022-23,2022-11-05,15:15:00,83,98,2.0,1.0,16.0,4.0,11.0,2.0,9.0,10.0,8.0,4.0,2.0,0.0,0.0,0.0,,,1.0,3.0,2.0,68.75,50.0,H
1570,La Liga,2022-23,2022-11-05,17:30:00,81,79,1.0,2.0,13.0,8.0,5.0,4.0,12.0,20.0,2.0,3.0,1.0,5.0,0.0,0.0,,,-1.0,3.0,6.0,38.46153846153847,50.0,A
1571,La Liga,2022-23,2022-11-05,20:00:00,85,91,2.0,0.0,27.0,4.0,13.0,1.0,14.0,13.0,9.0,1.0,2.0,1.0,0.0,0.0,,,2.0,2.0,3.0,48.148148148148145,25.0,H
1572,La Liga,2022-23,2022-11-06,13:00:00,96,82,1.0,1.0,27.0,6.0,7.0,2.0,13.0,10.0,12.0,2.0,3.0,5.0,0.0,1.0,,,0.0,2.0,9.0,25.925925925925924,33.33333333333333,D
1573,La Liga,2022-23,2022-11-06,15:15:00,88,89,1.0,1.0,9.0,14.0,4.0,3.0,11.0,12.0,1.0,11.0,2.0,0.0,1.0,0.0,,,0.0,2.0,3.0,44.44444444444444,21.428571428571427,D
1574,La Liga,2022-23,2022-11-06,17:30:00,84,94,0.0,2.0,9.0,7.0,2.0,5.0,17.0,16.0,5.0,2.0,4.0,6.0,0.0,0.0,,,-2.0,2.0,10.0,22.22222222222222,71.42857142857143,A
1575,La Liga,2022-23,2022-11-06,20:00:00,97,80,1.0,1.0,9.0,22.0,4.0,6.0,6.0,20.0,1.0,4.0,4.0,5.0,2.0,1.0,,,0.0,2.0,12.0,44.44444444444444,27.27272727272727,D
1576,La Liga,2022-23,2022-11-07,20:00:00,86,92,3.0,2.0,15.0,16.0,7.0,2.0,22.0,11.0,4.0,5.0,4.0,5.0,0.0,0.0,,,1.0,5.0,9.0,46.666666666666664,12.5,H
1577,La Liga,2022-23,2022-11-08,18:00:00,98,90,1.0,2.0,11.0,21.0,2.0,3.0,16.0,9.0,2.0,5.0,3.0,2.0,0.0,0.0,,,-1.0,3.0,5.0,18.181818181818183,14.285714285714285,A
1578,La Liga,2022-23,2022-11-08,19:00:00,93,83,3.0,0.0,19.0,8.0,6.0,0.0,20.0,6.0,10.0,2.0,3.0,1.0,0.0,0.0,,,3.0,3.0,4.0,31.57894736842105,0.0,H
1579,La Liga,2022-23,2022-11-08,20:30:00,79,85,1.0,2.0,15.0,9.0,3.0,3.0,15.0,6.0,2.0,5.0,4.0,4.0,0.0,2.0,,,-1.0,3.0,10.0,20.0,33.33333333333333,A
1580,La Liga,2022-23,2022-11-09,18:00:00,91,95,1.0,0.0,8.0,11.0,3.0,3.0,17.0,8.0,7.0,6.0,8.0,4.0,1.0,0.0,,,1.0,1.0,13.0,37.5,27.27272727272727,H
1581,La Liga,2022-23,2022-11-09,18:00:00,80,88,1.0,2.0,6.0,17.0,3.0,9.0,9.0,12.0,2.0,1.0,2.0,2.0,2.0,0.0,,,-1.0,3.0,6.0,50.0,52.94117647058824,A
1582,La Liga,2022-23,2022-11-09,19:00:00,82,84,0.0,1.0,14.0,10.0,6.0,3.0,11.0,6.0,4.0,7.0,1.0,3.0,0.0,0.0,,,-1.0,1.0,4.0,42.857142857142854,30.0,A
1583,La Liga,2022-23,2022-11-09,20:30:00,94,96,1.0,0.0,9.0,17.0,3.0,5.0,14.0,17.0,2.0,5.0,5.0,3.0,0.0,0.0,,,1.0,1.0,8.0,33.33333333333333,29.411764705882355,H
1584,La Liga,2022-23,2022-11-10,18:00:00,86,81,0.0,0.0,10.0,11.0,3.0,3.0,19.0,16.0,5.0,3.0,7.0,1.0,0.0,0.0,,,0.0,0.0,8.0,30.0,27.27272727272727,D
1585,La Liga,2022-23,2022-11-10,19:00:00,89,97,3.0,0.0,15.0,5.0,7.0,1.0,12.0,9.0,5.0,5.0,1.0,3.0,0.0,1.0,,,3.0,3.0,5.0,46.666666666666664,20.0,H
1586,La Liga,2022-23,2022-11-10,20:30:00,92,87,2.0,1.0,18.0,10.0,5.0,5.0,12.0,16.0,7.0,1.0,3.0,3.0,0.0,0.0,,,1.0,3.0,6.0,27.77777777777778,50.0,H
1587,La Liga,2022-23,2022-12-29,16:00:00,90,86,2.0,2.0,16.0,12.0,7.0,4.0,14.0,14.0,2.0,4.0,3.0,2.0,0.0,0.0,,,0.0,4.0,5.0,43.75,33.33333333333333,D
1588,La Liga,2022-23,2022-12-29,18:15:00,97,93,0.0,0.0,9.0,10.0,5.0,0.0,8.0,17.0,2.0,6.0,1.0,4.0,1.0,0.0,,,0.0,0.0,6.0,55.55555555555556,0.0,D
1589,La Liga,2022-23,2022-12-29,20:30:00,96,98,2.0,0.0,18.0,5.0,4.0,1.0,14.0,20.0,3.0,5.0,3.0,4.0,1.0,2.0,,,2.0,2.0,10.0,22.22222222222222,20.0,H
1590,La Liga,2022-23,2022-12-30,16:00:00,95,94,2.0,0.0,14.0,3.0,6.0,0.0,10.0,19.0,4.0,2.0,0.0,1.0,0.0,0.0,,,2.0,2.0,1.0,42.857142857142854,0.0,H
1591,La Liga,2022-23,2022-12-30,18:15:00,87,91,1.0,1.0,12.0,18.0,6.0,9.0,7.0,14.0,3.0,2.0,2.0,0.0,0.0,0.0,,,0.0,2.0,2.0,50.0,50.0,D
1592,La Liga,2022-23,2022-12-30,18:15:00,81,80,1.0,1.0,17.0,7.0,5.0,5.0,11.0,13.0,5.0,6.0,2.0,4.0,0.0,1.0,,,0.0,2.0,7.0,29.411764705882355,71.42857142857143,D
1593,La Liga,2022-23,2022-12-30,20:30:00,83,92,0.0,2.0,14.0,19.0,4.0,8.0,7.0,9.0,5.0,9.0,2.0,0.0,1.0,0.0,,,-2.0,2.0,3.0,28.57142857142857,42.10526315789473,A
1594,La Liga,2022-23,2022-12-31,13:00:00,85,82,1.0,1.0,21.0,4.0,6.0,1.0,11.0,15.0,10.0,2.0,6.0,7.0,1.0,1.0,,,0.0,2.0,15.0,28.57142857142857,25.0,D
1595,La Liga,2022-23,2022-12-31,15:15:00,88,79,2.0,0.0,9.0,11.0,2.0,3.0,10.0,15.0,3.0,2.0,1.0,1.0,0.0,0.0,,,2.0,2.0,2.0,22.22222222222222,27.27272727272727,H
1596,La Liga,2022-23,2022-12-31,15:15:00,84,89,2.0,1.0,14.0,13.0,8.0,4.0,12.0,16.0,5.0,2.0,1.0,3.0,0.0,0.0,,,1.0,3.0,4.0,57.14285714285714,30.76923076923077,H
1597,La Liga,2022-23,2023-01-06,17:30:00,98,81,0.0,1.0,13.0,14.0,5.0,7.0,15.0,15.0,8.0,4.0,3.0,1.0,1.0,0.0,,,-1.0,1.0,5.0,38.46153846153847,50.0,A
1598,La Liga,2022-23,2023-01-06,20:00:00,89,87,0.0,1.0,11.0,6.0,2.0,2.0,14.0,21.0,13.0,2.0,5.0,6.0,0.0,0.0,,,-1.0,1.0,11.0,18.181818181818183,33.33333333333333,A
1599,La Liga,2022-23,2023-01-07,15:15:00,84,92,2.0,1.0,17.0,13.0,5.0,3.0,13.0,6.0,6.0,5.0,4.0,1.0,0.0,0.0,,,1.0,3.0,5.0,29.411764705882355,23.076923076923077,H
1600,La Liga,2022-23,2023-01-07,17:30:00,94,83,1.0,0.0,13.0,9.0,4.0,1.0,14.0,17.0,6.0,2.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,30.76923076923077,11.11111111111111,H
1601,La Liga,2022-23,2023-01-07,20:00:00,82,90,2.0,2.0,12.0,12.0,6.0,5.0,13.0,16.0,5.0,2.0,3.0,2.0,0.0,0.0,,,0.0,4.0,5.0,50.0,41.66666666666667,D
1602,La Liga,2022-23,2023-01-08,13:00:00,91,88,0.0,2.0,6.0,9.0,1.0,6.0,13.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,,,-2.0,2.0,1.0,16.666666666666664,66.66666666666666,A
1603,La Liga,2022-23,2023-01-08,15:15:00,86,97,1.0,2.0,15.0,14.0,3.0,3.0,10.0,16.0,5.0,7.0,3.0,2.0,0.0,0.0,,,-1.0,3.0,5.0,20.0,21.428571428571427,A
1604,La Liga,2022-23,2023-01-08,17:30:00,80,95,2.0,1.0,11.0,11.0,5.0,2.0,13.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,,,1.0,3.0,6.0,45.45454545454545,18.181818181818183,H
1605,La Liga,2022-23,2023-01-08,20:00:00,96,85,0.0,1.0,20.0,10.0,5.0,2.0,8.0,16.0,7.0,4.0,2.0,3.0,1.0,1.0,,,-1.0,1.0,7.0,25.0,20.0,A
1606,La Liga,2022-23,2023-01-09,20:00:00,93,79,0.0,0.0,17.0,3.0,3.0,1.0,8.0,13.0,14.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,17.647058823529413,33.33333333333333,D
1607,La Liga,2022-23,2023-01-13,20:00:00,81,84,1.0,1.0,21.0,3.0,8.0,1.0,11.0,8.0,14.0,3.0,0.0,2.0,0.0,0.0,,,0.0,2.0,2.0,38.095238095238095,33.33333333333333,D
1608,La Liga,2022-23,2023-01-14,13:00:00,83,86,0.0,1.0,9.0,13.0,2.0,6.0,17.0,18.0,4.0,8.0,2.0,2.0,0.0,0.0,,,-1.0,1.0,4.0,22.22222222222222,46.15384615384615,A
1609,La Liga,2022-23,2023-01-14,15:15:00,90,80,2.0,1.0,19.0,10.0,7.0,2.0,11.0,7.0,5.0,2.0,3.0,1.0,0.0,0.0,,,1.0,3.0,4.0,36.84210526315789,20.0,H
1610,La Liga,2022-23,2023-01-14,17:30:00,79,94,1.0,0.0,15.0,6.0,4.0,2.0,15.0,19.0,3.0,1.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,26.666666666666668,33.33333333333333,H
1611,La Liga,2022-23,2023-01-14,20:00:00,88,93,3.0,1.0,11.0,6.0,5.0,2.0,20.0,15.0,4.0,2.0,5.0,1.0,0.0,1.0,,,2.0,4.0,7.0,45.45454545454545,33.33333333333333,H
1612,La Liga,2022-23,2023-01-15,13:00:00,95,82,1.0,2.0,10.0,10.0,2.0,4.0,20.0,13.0,5.0,1.0,2.0,3.0,0.0,0.0,,,-1.0,3.0,5.0,20.0,40.0,A
1613,La Liga,2022-23,2023-01-15,15:15:00,91,96,1.0,1.0,14.0,12.0,3.0,6.0,14.0,12.0,3.0,4.0,4.0,4.0,0.0,1.0,,,0.0,2.0,9.0,21.428571428571427,50.0,D
1614,La Liga,2022-23,2023-01-16,20:00:00,87,98,1.0,1.0,16.0,12.0,3.0,5.0,11.0,21.0,3.0,6.0,3.0,2.0,0.0,0.0,,,0.0,2.0,5.0,18.75,41.66666666666667,D
1615,La Liga,2022-23,2023-01-20,20:00:00,94,81,1.0,0.0,8.0,10.0,3.0,3.0,15.0,11.0,4.0,6.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,37.5,30.0,H
1616,La Liga,2022-23,2023-01-21,13:00:00,86,88,0.0,2.0,14.0,12.0,2.0,7.0,11.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,,,-2.0,2.0,0.0,14.285714285714285,58.333333333333336,A
1617,La Liga,2022-23,2023-01-21,15:15:00,82,97,1.0,0.0,8.0,13.0,2.0,4.0,18.0,8.0,7.0,4.0,3.0,2.0,0.0,0.0,,,1.0,1.0,5.0,25.0,30.76923076923077,H
1618,La Liga,2022-23,2023-01-21,17:30:00,96,83,3.0,0.0,18.0,7.0,8.0,1.0,12.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,,,3.0,3.0,2.0,44.44444444444444,14.285714285714285,H
1619,La Liga,2022-23,2023-01-21,20:00:00,80,87,1.0,0.0,17.0,4.0,9.0,1.0,15.0,14.0,8.0,1.0,1.0,4.0,0.0,1.0,,,1.0,1.0,6.0,52.94117647058824,25.0,H
1620,La Liga,2022-23,2023-01-22,13:00:00,84,90,1.0,0.0,19.0,8.0,9.0,1.0,21.0,15.0,3.0,2.0,5.0,5.0,0.0,1.0,,,1.0,1.0,11.0,47.368421052631575,12.5,H
1621,La Liga,2022-23,2023-01-22,15:15:00,98,79,1.0,1.0,13.0,8.0,4.0,4.0,19.0,9.0,7.0,2.0,2.0,1.0,0.0,0.0,,,0.0,2.0,3.0,30.76923076923077,50.0,D
1622,La Liga,2022-23,2023-01-22,17:30:00,85,95,1.0,0.0,8.0,7.0,4.0,3.0,11.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,,,1.0,1.0,3.0,50.0,42.857142857142854,H
1623,La Liga,2022-23,2023-01-22,20:00:00,93,92,0.0,2.0,18.0,10.0,3.0,4.0,17.0,10.0,12.0,2.0,3.0,2.0,0.0,0.0,,,-2.0,2.0,5.0,16.666666666666664,40.0,A
1624,La Liga,2022-23,2023-01-23,20:00:00,89,91,2.0,2.0,16.0,14.0,6.0,3.0,8.0,8.0,6.0,2.0,2.0,1.0,0.0,0.0,,,0.0,4.0,3.0,37.5,21.428571428571427,D
1625,La Liga,2022-23,2023-01-27,20:00:00,91,82,3.0,1.0,19.0,6.0,7.0,3.0,16.0,6.0,2.0,2.0,3.0,3.0,0.0,0.0,,,2.0,4.0,6.0,36.84210526315789,50.0,H
1626,La Liga,2022-23,2023-01-28,13:00:00,87,94,2.0,0.0,11.0,9.0,4.0,2.0,13.0,12.0,6.0,2.0,2.0,2.0,0.0,0.0,,,2.0,2.0,4.0,36.36363636363637,22.22222222222222,H
1627,La Liga,2022-23,2023-01-28,15:15:00,90,85,0.0,1.0,8.0,8.0,2.0,3.0,10.0,15.0,4.0,2.0,2.0,3.0,1.0,0.0,,,-1.0,1.0,6.0,25.0,37.5,A
1628,La Liga,2022-23,2023-01-28,17:30:00,80,98,3.0,0.0,22.0,6.0,8.0,1.0,7.0,8.0,5.0,2.0,1.0,3.0,0.0,1.0,,,3.0,3.0,5.0,36.36363636363637,16.666666666666664,H
1629,La Liga,2022-23,2023-01-28,20:00:00,95,97,0.0,1.0,6.0,13.0,1.0,2.0,25.0,12.0,6.0,1.0,4.0,2.0,0.0,0.0,,,-1.0,1.0,6.0,16.666666666666664,15.384615384615385,A
1630,La Liga,2022-23,2023-01-29,13:00:00,83,89,1.0,0.0,13.0,15.0,6.0,2.0,14.0,15.0,4.0,7.0,3.0,1.0,0.0,0.0,,,1.0,1.0,4.0,46.15384615384615,13.333333333333334,H
1631,La Liga,2022-23,2023-01-29,15:15:00,79,96,0.0,1.0,14.0,13.0,4.0,5.0,13.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,,,-1.0,1.0,1.0,28.57142857142857,38.46153846153847,A
1632,La Liga,2022-23,2023-01-29,17:30:00,81,93,1.0,0.0,9.0,5.0,3.0,0.0,17.0,19.0,2.0,5.0,3.0,2.0,0.0,0.0,,,1.0,1.0,5.0,33.33333333333333,0.0,H
1633,La Liga,2022-23,2023-01-29,20:00:00,92,88,0.0,0.0,20.0,8.0,7.0,3.0,8.0,19.0,10.0,3.0,1.0,4.0,0.0,0.0,,,0.0,0.0,5.0,35.0,37.5,D
1634,La Liga,2022-23,2023-01-30,20:00:00,84,86,0.0,1.0,12.0,11.0,3.0,3.0,11.0,18.0,5.0,4.0,2.0,3.0,0.0,0.0,,,-1.0,1.0,5.0,25.0,27.27272727272727,A
1635,La Liga,2022-23,2023-02-01,20:00:00,97,85,1.0,2.0,5.0,13.0,1.0,3.0,17.0,9.0,1.0,6.0,3.0,0.0,1.0,0.0,,,-1.0,3.0,4.0,20.0,23.076923076923077,A
1636,La Liga,2022-23,2023-02-02,20:00:00,92,89,2.0,0.0,19.0,4.0,7.0,0.0,12.0,17.0,6.0,6.0,3.0,1.0,0.0,1.0,,,2.0,2.0,5.0,36.84210526315789,0.0,H
1637,La Liga,2022-23,2023-02-03,20:00:00,93,87,4.0,1.0,17.0,15.0,9.0,3.0,14.0,12.0,0.0,3.0,2.0,1.0,1.0,0.0,,,3.0,5.0,4.0,52.94117647058824,20.0,H
1638,La Liga,2022-23,2023-02-04,13:00:00,82,79,1.0,1.0,9.0,9.0,4.0,3.0,9.0,17.0,4.0,3.0,3.0,5.0,1.0,1.0,,,0.0,2.0,10.0,44.44444444444444,33.33333333333333,D
1639,La Liga,2022-23,2023-02-04,15:15:00,98,84,3.0,1.0,18.0,14.0,7.0,2.0,19.0,8.0,6.0,10.0,4.0,2.0,0.0,0.0,,,2.0,4.0,6.0,38.88888888888889,14.285714285714285,H
1640,La Liga,2022-23,2023-02-04,17:30:00,96,95,1.0,1.0,12.0,9.0,4.0,1.0,11.0,18.0,8.0,0.0,3.0,5.0,0.0,0.0,,,0.0,2.0,8.0,33.33333333333333,11.11111111111111,D
1641,La Liga,2022-23,2023-02-04,20:00:00,97,81,3.0,4.0,15.0,9.0,7.0,7.0,11.0,13.0,5.0,5.0,2.0,3.0,1.0,0.0,,,-1.0,7.0,6.0,46.666666666666664,77.77777777777779,A
1642,La Liga,2022-23,2023-02-05,13:00:00,94,92,1.0,0.0,4.0,20.0,1.0,1.0,29.0,14.0,1.0,12.0,5.0,5.0,0.0,0.0,,,1.0,1.0,10.0,25.0,5.0,H
1643,La Liga,2022-23,2023-02-05,15:15:00,90,89,1.0,0.0,20.0,8.0,8.0,4.0,11.0,10.0,8.0,4.0,1.0,4.0,0.0,0.0,,,1.0,1.0,5.0,40.0,50.0,H
1644,La Liga,2022-23,2023-02-05,17:30:00,88,83,0.0,1.0,15.0,7.0,4.0,2.0,17.0,14.0,0.0,4.0,4.0,5.0,0.0,0.0,,,-1.0,1.0,9.0,26.666666666666668,28.57142857142857,A
1645,La Liga,2022-23,2023-02-05,20:00:00,85,80,3.0,0.0,16.0,3.0,7.0,1.0,8.0,10.0,8.0,3.0,0.0,2.0,0.0,0.0,,,3.0,3.0,2.0,43.75,33.33333333333333,H
1646,La Liga,2022-23,2023-02-06,20:00:00,86,91,2.0,0.0,15.0,14.0,11.0,5.0,16.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,,,2.0,2.0,6.0,73.33333333333333,35.714285714285715,H
1647,La Liga,2022-23,2023-02-10,20:00:00,87,90,2.0,0.0,12.0,7.0,3.0,1.0,17.0,11.0,5.0,6.0,4.0,4.0,0.0,0.0,,,2.0,2.0,8.0,25.0,14.285714285714285,H
1648,La Liga,2022-23,2023-02-11,15:15:00,91,97,2.0,3.0,16.0,12.0,9.0,7.0,12.0,10.0,8.0,2.0,2.0,3.0,0.0,0.0,,,-1.0,5.0,5.0,56.25,58.333333333333336,A
1649,La Liga,2022-23,2023-02-11,17:30:00,80,94,2.0,0.0,15.0,6.0,6.0,0.0,9.0,14.0,8.0,2.0,5.0,2.0,0.0,0.0,,,2.0,2.0,7.0,40.0,0.0,H
1650,La Liga,2022-23,2023-02-11,20:00:00,89,93,1.0,2.0,18.0,11.0,8.0,3.0,11.0,17.0,7.0,1.0,2.0,2.0,0.0,0.0,,,-1.0,3.0,4.0,44.44444444444444,27.27272727272727,A
1651,La Liga,2022-23,2023-02-12,13:00:00,95,86,1.0,1.0,13.0,19.0,4.0,4.0,21.0,19.0,5.0,6.0,4.0,4.0,1.0,0.0,,,0.0,2.0,9.0,30.76923076923077,21.052631578947366,D
1652,La Liga,2022-23,2023-02-12,15:15:00,81,96,0.0,1.0,14.0,10.0,3.0,2.0,10.0,13.0,7.0,5.0,2.0,2.0,0.0,1.0,,,-1.0,1.0,5.0,21.428571428571427,20.0,A
1653,La Liga,2022-23,2023-02-12,17:30:00,83,79,0.0,0.0,18.0,15.0,5.0,4.0,13.0,16.0,10.0,4.0,1.0,3.0,0.0,0.0,,,0.0,0.0,4.0,27.77777777777778,26.666666666666668,D
1654,La Liga,2022-23,2023-02-12,20:00:00,84,85,0.0,1.0,11.0,7.0,2.0,4.0,22.0,18.0,6.0,2.0,4.0,4.0,0.0,0.0,,,-1.0,1.0,8.0,18.181818181818183,57.14285714285714,A
1655,La Liga,2022-23,2023-02-13,20:00:00,82,88,2.0,3.0,10.0,11.0,6.0,5.0,9.0,17.0,4.0,3.0,4.0,1.0,1.0,0.0,,,-1.0,5.0,6.0,60.0,45.45454545454545,A
1656,La Liga,2022-23,2023-02-15,20:00:00,92,98,4.0,0.0,26.0,7.0,13.0,0.0,5.0,13.0,6.0,4.0,1.0,3.0,0.0,0.0,,,4.0,4.0,4.0,50.0,0.0,H
1657,La Liga,2022-23,2023-02-17,20:00:00,90,91,6.0,2.0,14.0,16.0,8.0,4.0,10.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,,,4.0,8.0,2.0,57.14285714285714,25.0,H
1658,La Liga,2022-23,2023-02-18,13:00:00,88,81,1.0,1.0,9.0,18.0,3.0,4.0,14.0,12.0,3.0,7.0,3.0,5.0,0.0,1.0,,,0.0,2.0,9.0,33.33333333333333,22.22222222222222,D
1659,La Liga,2022-23,2023-02-18,15:15:00,97,83,2.0,1.0,16.0,17.0,10.0,3.0,18.0,15.0,4.0,6.0,3.0,5.0,0.0,0.0,,,1.0,3.0,8.0,62.5,17.647058823529413,H
1660,La Liga,2022-23,2023-02-18,17:30:00,94,84,4.0,2.0,13.0,8.0,5.0,4.0,19.0,8.0,4.0,4.0,5.0,0.0,0.0,1.0,,,2.0,6.0,6.0,38.46153846153847,50.0,H
1661,La Liga,2022-23,2023-02-18,20:00:00,79,92,0.0,2.0,11.0,11.0,4.0,6.0,17.0,7.0,5.0,5.0,3.0,2.0,0.0,0.0,,,-2.0,2.0,5.0,36.36363636363637,54.54545454545454,A
1662,La Liga,2022-23,2023-02-19,13:00:00,98,82,0.0,1.0,19.0,11.0,5.0,4.0,11.0,12.0,10.0,5.0,2.0,3.0,1.0,0.0,,,-1.0,1.0,6.0,26.31578947368421,36.36363636363637,A
1663,La Liga,2022-23,2023-02-19,15:15:00,86,80,1.0,1.0,18.0,7.0,5.0,2.0,15.0,6.0,7.0,3.0,4.0,1.0,0.0,0.0,,,0.0,2.0,5.0,27.77777777777778,28.57142857142857,D
1664,La Liga,2022-23,2023-02-19,17:30:00,96,93,1.0,0.0,17.0,8.0,5.0,2.0,7.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,29.411764705882355,25.0,H
1665,La Liga,2022-23,2023-02-19,20:00:00,85,87,2.0,0.0,16.0,14.0,5.0,4.0,15.0,18.0,5.0,6.0,2.0,3.0,0.0,0.0,,,2.0,2.0,5.0,31.25,28.57142857142857,H
